"job_url","title","company","location","date_posted","is_remote","description"
"https://ph.indeed.com/viewjob?jk=94f1a84967e35064","Web Developer - Back End","TASQ Work","Mandaue, P07, PH","2024-05-20",False,"Web Developer - Back End

Cebu City

Onsite and Day shift

**REQUIRED SKILLS**

* Deep understanding of the basic web languages: HTML, CSS, and JavaScript.
* Outstanding coding skills
* Experience in Back End
* Strong PHP + CakePhp and MySQL development experience
* Good knowledge of version control tools (GIT)
* Strong knowledge of database concepts
* Strong design, analytical and problem-solving skills
* Experience on requirements analysis. Translating specification to technical approach.

Job Type: Full-time

Pay: Php35,000.00 - Php69,000.00 per month

Benefits:

* Health insurance

Schedule:

* Day shift
* Monday to Friday

Supplemental pay types:

* 13th month salary

Ability to commute/relocate:

* Mandaue, Cebu: Reliably commute or planning to relocate before starting work (Required)

Education:

* Bachelor's (Required)

Experience:

* Backend Web developement: 1 year (Preferred)"
"https://ph.indeed.com/viewjob?jk=a9fdc442023a44f8","Front End Developer","Valhalla Online Services Incorporated","Cebu City, P07, PH","2024-05-17",True,"Hi there!  
Would you happen to be a Software Developer?

Right now, we are looking for a Frontend Developer with at least 3 years of experience.

Valhalla would love to work with you and your expertise on (Required):

* Proficient in Javascript
* Jquery experience
* Experience with CSS
* ReactJS Framework Experience
* NextJS experience
* NodeJS (Express)
* Comfortable using 3rd party APIs
* Experience with the AWS ecosystem (Lambda, S3, DynamoDB, etc… )
* Tailwind CSS Experience

Perhaps you might also have expertise with some of these (Bonus skills):

* ChartJS Experience
* HTML Canvas Experience
* Experience with Puppeteer
* Knowledge with UI/UX
* Comfortable with Figma / Adobe XD
* Some Experience with WordPress
* Experience with setting up Jenkins or other Devops tools
* Experience with NodeJS and expressJS
* Work experience in Jira/Confluence/Trello.

You’ll be earning Php 40,000 - 60,000 (depending on experience).

Basically, we’ll be working on these responsibilities:

* Work with international clients to build software applications that digitally revolutionize businesses.
* Work with small teams and support each other as we continue writing clean, maintainable, and reliable codes based on SOLID - principles.
* Refactor, debug programs, and test your own work.
* Work with multiple languages and continuously learn the dynamics of different tech stacks.
* Deliver promptly on any given tasks, projects, or other requirements set by the manager.
* Help the company grow and improve by putting in your dedication, initiative, and unique ideas.
* Project planning and involvement in process improvement.
* Software design and architecture.

We know it’s quite a lot (Job ad stuff) but, here’s what we are also very excited to provide for you:

* Highly competitive salary paid 2 times per month (on time)
* HMO after 6 months
* Profit-sharing bonus pool share every quarter
* Annual salary reviews and increases
* Team building and company outings
* Fun projects that provide learning
* Access to books and courses to help you learn anything you want
* Toastmasters subsidy (3k every 6 months)
* Paid Leave Program

By the way, if you’re not in Cebu and want to work here, we’d be happy to help you with your relocation. If relocation is not an option for you, we’ll cover your flight and accommodation to come here to Cebu for the mandatory mid-year and end-year gathering.

We are looking forward to working with you!

To start your journey with us, simply fill out this application form:  
https://form.jotform.com/223611422256447

Just to walk you through our process:

1st: We’ll call you over the phone (short handshake call)  
2nd: Tech test followed by technical interview  
3rd: Culture interview (alongside character reference inquiry)  
4th: Schedule with client  
5th: Onboarding

And we commit to giving you updates wherever you are in the process.

In case you might not know us well enough yet, we are an IT outsourcing company based in Cebu that hires developers to help clients build or run their websites. Our clients are impact-driven tech companies based in the U.S., Singapore, and Australia.

We believe in creating meaning and purpose in what we do; not just in our careers, but also in our community.

We are a committed human-centric environment grounded in our core values: Personal Growth, Self-Awareness, Comradery & Fellowship, and Reliability.

Our Vision:

*To ensure that purpose-driven innovators succeed in building the right products for their market so that millions of human lives are significantly improved.*

Job Type: Full-time

Pay: Php40,000.00 - Php60,000.00 per month

Benefits:

* Additional leave
* Company events
* Flexible schedule
* Health insurance
* Work from home

Schedule:

* 8 hour shift
* Monday to Friday

Supplemental pay types:

* 13th month salary"
"https://ph.indeed.com/viewjob?jk=71a30088a319ee3b","Software Engineer (Test Fixture and Development) | Hybrid","Lexmark","Cebu City, P07, PH","2024-05-17",True,"**#DiscoverYourMark and Be part of our highly dynamic team to enjoy the following benefits:**

* HMO coverage from day 1 of employment for you and your dependents with Maternity coverage
* Expanded Medical Benefit
* Accident and life insurance
* Dental and optical reimbursements
* Free medical consultation with Lexmark’s in-house doctors
* Employee privilege access to lactating, gaming, music and sleeping room
* Health and wellness activities
* Work-life balance
* Semi flex schedule and alternative work arrangements
* Dress down Friday and Shift Allowance
* Company-sponsored team bonding activities
* Career advancement opportunities
* Unlimited access to online learning
* Diversity, Equity and Inclusion programs

\\*\\*\\**eligibility guidelines apply\\*\\*\\**

Are you a person who can effectively link a team to the various cross-functional teams across an organization? Do you have a strong sense of accountability and responsibility? Do you take pride in your time-management to ensure you have time for the things you like to do outside of the office? Can you confidently and articulately express your ideas and opinions? If you answer yes to all the questions, then you are what we’re looking for.

We are hiring a Test Development Software Engineer whose main responsibility is to develop application specific software solutions for integration into test equipment systems which support qualification and production acceptance testing.

**Your typical day will include:** 

Analyze, design, implement and test application software focused on the assembly and deployment of devices and test systems.

Optimize production yield using standard electrical design techniques and analysis tools with other programming methodologies.

Develops, tests, and documents software programs including operating systems, applications, and network products.

Test process, software architecture and procedures, and test calibration and code-debug documentation.

**We invite you to join our team, if you have:** 

* Degree in Electronics and Communications Engineering or the like.
* Experience with C#, Python, and C/C++ are highly desired.
* 3+ years of C# and/or Python programming experience.
* Experience working with electrical control systems and sensors.
* Experience in electrical system troubleshooting.
* Experience in developing software in a team environment using version control, configuration management, issues tracker, build automation and similar processes/technologies.
* Knowledge in LabView is a plus.

**You must demonstrate:** 

* Testing management capabilities, i.e. test planning, test-case creation, test execution, bug tracking, documentation, test report and status reporting.
* A good level of understanding of the software development life cycle, agile methodology and software processes.
* Strong communication skills to confidently and articulately express your ideas and opinions.
* Ability to collaborate within the team and with the cross-functional team.
* Commitment to deliver projects on time.
* Ability to think of new or improved ways to perform a task or utilize a tool for efficiency gain.

Job Types: Full-time, Permanent

Benefits:

* Company events
* Employee discount
* Flexible schedule
* Flextime
* Free parking
* Health insurance
* Life insurance
* Opportunities for promotion
* Work from home

Schedule:

* 8 hour shift"
"https://ph.indeed.com/viewjob?jk=4b1f6c80691379d8","Laravel React Developer","Outsourcing Talents Inc.","Cebu City, P07, PH","2024-05-17",False,"**Location:**

Cebu City (Can start ASAP)

**Requirements:**

* Extensive experience with Laravel
* Strong proficiency in PHP
* Experience with front-end technologies such as React JS
* Knowledge of Next.js is a plus
* Familiarity with RESTful APIs
* Solid understanding of responsive web design principles
* Excellent problem-solving skills and attention to detail
* Strong communication and collaboration skills
* Good understanding of SQL and database management
* Familiarity with server setup and deployment processes

**Nice to Have:**

* Knowledge with Next.js
* Knowledge of state management libraries such as Redux or MobX or Zustand

Setup: Office Based (Around the area of IT Park and Ayala)

Work Schedule: Monday to Friday, 8:00 AM - 5:00 PM

Status: Full-time employment (Long Term)

Salary: 70,000 - 100,000

Job Type: Full-time

Pay: Php70,000.00 - Php100,000.00 per month

Benefits:

* Pay raise

Schedule:

* 8 hour shift

Supplemental pay types:

* 13th month salary
* Overtime pay

Location:

* Cebu City, Cebu (Required)"
"https://ph.indeed.com/viewjob?jk=c94764a208428502","Software Developer","10.28 Business Consultancy - SAP Business One","Cebu City, P07, PH","2024-05-17",False,"**Brief Description of the Role:**

In charge of designing, development, testing, configuration and maintenance of custom software based on customer specific requirements using state-of-the-art tools, standard methodologies and techniques used in the industry to help businesses streamline process, be more efficient and provide a better service.

**Job Description:**

* Determines operational feasibility by evaluating analysis, problem definition, requirements, solution development, and proposed solutions.
* Documents and demonstrates solutions by flowcharts, layouts, diagrams, charts, code comments
* Updates job knowledge by studying state-of-the-art development tools, programming techniques, and computing equipment; participating in educational opportunities; reading professional publications; maintaining personal networks; participating in professional organizations
* Develops software solutions by studying information needs; conferring with users; studying systems flow, data usage, and work processes; investigating problem areas; following the software development life-cycle.

**Skills:** 

* Bachelor’s Degree/ College Degree in Information Technology, Computer Science or its equivalent.
* Knowledge and experience in any of these programming languages (i.e. c#, c++. java, php, asp .net, js frameworks, web design frameworks, etc).
* Knowledge and experience in any SQL engines (i.e. MS SQL, My SQL, DB@, Postgre, etc).
* Software Design
* Software Development Fundamentals
* Software Development Process and methodologies (e.i agile, adlc)
* Able to work in a team environment

Job Types: Full-time, Permanent, Fresh graduate

Pay: Php18,000.00 - Php25,000.00 per month

Benefits:

* Flexible schedule
* Gym membership
* Health insurance
* Paid training
* Staff meals provided

Schedule:

* 8 hour shift
* Flextime

Supplemental pay types:

* 13th month salary
* Overtime pay"
"https://ph.indeed.com/viewjob?jk=26f371eee4d36530","Full Stack Developer","TeraVault OPC","Cebu City, P07, PH","2024-05-17",False,"**Full Stack Developer**

**Responsibilities**

* Coordinate requirements, schedules, and activities; and troubleshoot development and production problems across multiple environments
* Define web architectures and solutions from business requirements, and manage delivery against those plans
* Work with others to ensure adherence to code standards and best practices
* Produce reusable, testable, and efficient code
* Implement secure by design standards including data protection
* Ensure application performance, quality, and responsiveness
* Collaborate with a team to define, design, and ship new features
* Identify and correct bottlenecks as well as fix bugs

**Qualifications:**

* 5+ years’ experience working on IT projects using ReactJS across multiple phases of the SDLC.
* Demonstrate the ability to adapt and work with team members of various experience level;
* React.js Proficiency: A strong command of React.js is essential. You should be able to create dynamic and interactive user interfaces using React components, state management, and hooks.
* React Animation Libraries: Familiarity with animation libraries for React, to create fluid and engaging animations within the game-like interface.
* UI/UX Design: An understanding of user interface and user experience design principles to create visually appealing and intuitive educational interfaces.
* Responsive Design: Ensuring that the game-like interactions are responsive and accessible on various devices and screen sizes.
* Performance Optimization: Ability to optimize the React code for smooth and responsive web experiences, including minimizing render cycles and optimizing component updates.

Skills:

* ReactJS
* MongoDB
* GraphQL
* Rest API
* NodeJS
* Typescript

Other:

* AWS, especially S3, Lambda, CloudFront
* Strong understanding of SOLID principles
* Experience with serverless frameworks

Job Type: Full-time

Pay: Php30,000.00 - Php45,000.00 per month

Benefits:

* Company Christmas gift
* Company events
* Health insurance
* Opportunities for promotion
* Promotion to permanent employee

Schedule:

* 8 hour shift
* Day shift
* Fixed shift
* Monday to Friday

Supplemental pay types:

* 13th month salary
* Bonus pay

Willingness to travel:

* 100% (Required)"
"https://ph.indeed.com/viewjob?jk=b1c7e63b91f066ff","Firmware or Embedded Software Engineer","Abrams MFG","Cebu City, P07, PH","2024-05-17",True,"**\\*Important: Must have an experience with OBD CAN\\***

What this is all about:

We are looking for a Firmware or Embedded Software Engineer to join our Team. As part of our firmware engineering team, you will be responsible for developing firmware and creating programming solutions for machine controllers, drivers, product testing hardware, and interface modules.

What you will be doing:

Firmware (Platform BSP software, Device Drivers, etc.) design and implementation, Unit test and debug, and Board Bring-up.

Develop Firmware and APIs for communication with other services.

Develop Firmware solutions by studying information needs; confer with users; study systems flow, data usage, and work processes; investigate problem areas; follow the software development lifecycle.

Create/improve documentation to demonstrate solutions using flow flowcharts, layouts, diagrams, charts, code comments, and clear code.

Work on new product development and maintain existing products.

Conduct and participate in design review meetings of hardware/ software products to identify the impact on software development and provide feedback.

Root cause problems, assess risks and identify issues and solutions to achieve project objectives.

Performance optimization using Linux C-groups in the development and maintenance of Firmware customization in embedded Linux domain and RTOS (ex: FreeRTOS)

The ideal candidate should have hands-on development expertise with RTOS and Linux.

Proficient in C with development experience on RTOS and embedded Linux platforms.

Knowledge of scripting languages like Unix Shell, python etc.

Work experience in ARM (NXP, STM, Renesas Microcontrollers)

Work experience using IDEs like IAR EWARM, Keil-Vision IDE etc.

Understanding of hardware schematics and communication protocols like SPI, I2C, and UART

Experience in integrating/customizing open-source packages with embedded Linux platforms.

Excellent in code analysis, debugging (using tools like gdb, valgrind, pdb, TraceMalloc, JTAG etc.), problem-solving and communication.

Knowledge in multi-threaded programming, synchronization

Ability to work in a challenging environment.

Experience in developing/integrating/porting components/applications for hardware targets like NXP-IMX8 etc.

Experience in IOT Process Control based development.

Know how to handle HW instruments like oscilloscope, DMM, etc.

Knowledge of open-source components and RTOS

Knowledge in customizing/configuring Linux kernel for industrial automation platforms.

What you need to succeed:

Minimum of 3 years of hands-on experience using C/C++ languages

Experience in making complex technical and design decisions for C++ projects

Strong working knowledge in communication interface modules like SPI, I2C, UART, and wireless communication protocols

Required Skill: Controllers Programming C++ Testing Design Communication

Knowledge of Computer architecture, Real-time operating systems, Microelectronics, Circuit analysis

Bachelor’s degree in Computer Engineering, Computer Science, ECE, or any related field.

Job Types: Full-time, Part-time

Pay: Php23,333.00 - Php43,333.00 per month

Expected hours: 20 per week

Benefits:

* Flexible schedule
* Paid training
* Work from home

Schedule:

* Evening shift
* Flextime
* Monday to Friday
* Night shift

Supplemental pay types:

* Performance bonus"
"https://ph.indeed.com/viewjob?jk=62a7d6dd7d7f4f13","Senior Full Stack Developer (Freelance and Full-time)","TeraVault OPC","Cebu City, P07, PH","2024-05-16",False,"We are looking for a Senior Full Stack Developer to produce scalable software solutions. As a member of a cross-functional team, you will participate in the entire software development life cycle, from conception to completion.

As a Senior Full Stack Developer, you should be confident around both front-end and back-end coding languages, development frameworks and third-party libraries.You should also be a team player with a talent for visual design and utility.

Responsibilities:  
1. Collaborate with product management and development teams to discuss software solutions.  
2. Work with development teams and product managers to envision software solutions.  
3. Build the front-end of applications through appealing visual design  
4. Develop and manage efficient databases and applications.  
5. Write effective APIs  
6. Test software to make sure it is efficient and responsive.  
7. Troubleshoot, debug and upgrade software  
8. Create security and data protection settings  
9. Create features and apps that are responsive to mobile devices.  
10. Write technical documentation  
11. Collaborate with data scientists and analysts to improve software  
12. Develop a dynamic form builder utilizing React and Node.js or another suitable code stack of your preference.

Requirements and Skills:  
\\*5+ years of proven experience as a Full Stack Developer or similar role  
\\*Bachelor Degree in Computer Science or any relevant Field.  
\\*Experience in developing both desktop and mobile applications  
\\*Knowledge of multiple front-end languages and libraries (e.g. HTML/ CSS, JavaScript, XML, jQuery)  
\\*Knowledge of multiple back-end languages (e.g. C#, Java, Python) and JavaScript frameworks (e.g. Angular, React, Node.js)  
\\*Proficient in MongoDB and adept in designing application architectures within Azure environments.  
\\*Familiarity with databases (e.g. MySQL, MongoDB), web servers (e.g. Apache) and UI/UX design  
\\*Skilled in developing form builders, utilizing either existing libraries or building them from the ground up.  
\\*Excellent teamwork skills  
\\*Detailed and organizational skills

Job Type: Full-time

Schedule:

* Day shift
* Monday to Friday

Expected Start Date: 05/27/2024"
"https://ph.indeed.com/viewjob?jk=e4d40322bdcb0e8c","Associate Software Engineer","Amihan Global Strategies","Cebu City, P07, PH","2024-05-16",False,"**Core Responsibilities**

* Analyzes project requirements and collaborates with other engineers in a cross-functional pod during the development of the solution
* Engages in software development using relevant and/or open-source technologies
* Determines operational feasibility by requirements analysis, problem definition, and solution development.
* Documents and demonstrates solutions by developing documentation, flowcharts, layouts, diagrams, readable code
* Develops software solutions by studying systems flow, data usage, and work processes; investigating problem areas; following the software development lifecycle

**Desired Skills and Experience**

* Bachelor’s degree in Computer Science or any related field,
* With at least 1 year experience in an Agile development environment; fresh graduates with an excellent academic background are welcome to apply
* With a strong understanding of:
* Computer Science Concepts: OOP, Data Structures, Algorithms and Concurrency
* Software Engineering Concepts: SDLC, Scrum, Design Patterns, Security, Software Testing, REST, Web Services and Single Page Apps
* Software Testing Concepts: TDD, Unit Testing, Functional Testing, Integration Testing, User Acceptance Testing, and Test Automation
* DevOps: CI / CD
* Database Concepts: Normalization, Concurrency, ACID
* Security Concepts: SQL injection, XSS, XSRF, Hashing, and Encryption
* With technical know-how and experience with:
* Languages: Java, Golang, HTML, CSS, Javascript, SQL
* Advantage, Scala, Swift, TypeScript, Rust
* Unit Testing: JUnit
* Advantage: Scala Test, Selenium
* Databases: SQL ( MySQL or PostgreSQL )
* Advantage: NoSQL (Redis, MongoDB, GraphQL (Neo4J)
* Platforms: Android, iOS, Virtualization (Virtualbox or similar)
* Advantage: Docker, Kubernetes
* Cloud Computing: AWS, GCP, or Azure
* Frameworks: Spring, Hibernate, Angular JS, Ionic, or similar
* Tools: Git, Gitlab or GitHub or BitBucket, Liquibase
* Operating Systems: Windows, Linux or Mac
* Intellectual curiosity with willingness and desire to learn a new environment and tools to advance your knowledge of the platform
* Strong problem-solving and organizational skills to manage software deployments and operation management.
* Strong communication (verbal /written) and listening skills who can present complex information clearly and compellingly.

Job Type: Full-time

Schedule:

* Day shift
* Flextime"
"https://ph.indeed.com/viewjob?jk=354265a5871330f6","Software Backend Engineer","Karbon","Cebu City, P07, PH","2024-05-15",True,"**About Karbon**



Karbon is the global leader in practice management software for growth-minded accounting firms. We provide an award-winning, highly collaborative cloud platform that streamlines work and communication, enabling the average accounting firm using Karbon to save 16 hours per week, per employee.



We have customers in 34 countries and have grown into a globally distributed team, with our people based throughout the US, Australia, New Zealand, Canada and the United Kingdom. We are well-funded, ranked #1 on G2, have a fantastic team culture, are growing rapidly, and making a global impact.


Karbon is seeking a Software Full Stack Engineer in The Phillipines! This is an exciting time to join the team because we are expanding our organization. In this role, you will be working within an agile development team to design and build interactive web applications. They are responsible for technical specifications and developing and deploying software.


**Overview of Key Responsibilities :**


* Develop robust, high-quality software meeting the requirements of the agreed specifications and complying with Karbon formal and informal development team standards and procedures.
* Work closely with quality assurance team members to resolve issues raised by testing throughout the development cycle.
* Maintain a current knowledge of development technologies used in the development of Karbon software applications.
* Identify and promote opportunities to extend and enhance the use of these technologies and Karbon development standards.
* Establish and maintain good working relationships within the development team.


**Skills and Qualifications :**


* A minimum of 2 years of relevant experience as a software developer
* Ability to work Eastern Australia hours (Sydney Time Zone)
* Proficiency with C#, SQL Server, and .Net (MVC, WCF, Web API, .Net Core a plus)
* JavaScript/TypeScript a plus
* Understanding of scalable computing systems, software architecture, data structures, and algorithms
* Knowledge of professional software engineering best practices for the full software development life cycle
* Excellent communication skills to work in an international, multi-location team
* Has initiative a passion for all things web, and a willingness to go the extra mile.
* Ability to work as part of a team and able to take pride and ownership in their work
* Passionate about developing consumer facing software used globally and across industries
* Bachelor's degree in computer science or relevant industry experience.


**Key Performance Indicators:**


* Produce robust high quality software, meeting agreed specifications.
* Timely responses and bug fixes to issues identified during development testing and in production support.
* Maintain a good working relationship across teams.

  


**Why work at Karbon?**


* Industry leading benefits package including medical, dental and vision insurance for you and up to three eligible dependents
* 15 paid time off days per year (which includes 5 Karbon Days per year)
* 7 Sick leave days per year
* Internet and work from home subsidy
* Discretionary bonus program
* Work with (and learn from) a very experienced team
* Be part of a startup team that will continue to grow around you
* Flexible approach to work environment (we believe in trust and autonomy)
* A culture of open communication, consistent feedback, and full transparency into company results, metrics, and financial position


Karbon embraces diversity and inclusion, aligning with our values as a business. Research has shown that women and underrepresented groups are less likely to apply to jobs unless they meet every single criteria. If you've made it this far in the job description but your past experience doesn't perfectly align, we do encourage you to still apply. You could still be the right person for the role!  

  

When we look for talent to join our team, we want unique, creative, and amazing people that align with values, and help us build a world-class product and company.



Diversity and inclusion are fundamental to who we are, and what has always made us tick.



We recruit and reward people based on capability and performance. We don't discriminate based on race, gender, sexual orientation, gender identity or expression, lifestyle, age, educational background, national origin, religion, physical or cognitive ability, and other diversity dimensions, that may hinder inclusion in the organization.



Generally, if you are a good person, we want to talk to you.



If there are any adjustments or accommodations that we can make to assist you during the recruitment process, and your journey at Karbon, contact us at people.support@karbonhq.com for a confidential discussion.

  


***At this time, we request that agency referrals are not submitted for this position. We appreciate your understanding and encourage direct applications from interested candidates. Thank you!***"
